[>>][4cb02679bb736873687216][DEFAULT][/testlink_1_9_RC1/index.php][10/Oct/9 08:23:21]
	[10/Oct/18 19:20:36][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e05845cd166375067][DEFAULT][/lib/results/resultsGeneral.php][10/Oct/18 19:20:37]
	[10/Oct/18 19:20:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e070a77a185917874][DEFAULT][/lib/results/resultsByTesterPerBuild.php][10/Oct/18 19:20:39]
	[10/Oct/18 19:20:39][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:39][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:39][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:39][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e086f66c744978724][DEFAULT][/lib/testcases/tcAssignedToUser.php][10/Oct/18 19:20:40]
	[10/Oct/18 19:20:40][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:40][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:40][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:40][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e0a6cbca778330533][DEFAULT][/lib/results/resultsMoreBuildsGUI.php][10/Oct/18 19:20:42]
	[10/Oct/18 19:20:42][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:42][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:42][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:42][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e0b62f89541942001][DEFAULT][/lib/results/resultsTC.php][10/Oct/18 19:20:43]
	[10/Oct/18 19:20:43][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:43][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:43][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:43][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e0fefe59998097951][DEFAULT][/lib/results/resultsByStatus.php][10/Oct/18 19:20:47]
	[10/Oct/18 19:20:48][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:48][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:48][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:48][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e10ede62877657637][DEFAULT][/lib/results/resultsByStatus.php][10/Oct/18 19:20:48]
	[10/Oct/18 19:20:49][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:49][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:49][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:49][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e135beb7846981660][DEFAULT][/lib/usermanagement/userInfo.php][10/Oct/18 19:20:51]
	[10/Oct/18 19:20:51][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:51][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:51][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:51][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e16e412f957076845][DEFAULT][/index.php][10/Oct/18 19:20:54]
	[10/Oct/18 19:20:54][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:54][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:54][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:54][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e17066b6417143434][DEFAULT][/lib/general/navBar.php][10/Oct/18 19:20:55]
[>>][4cbc9e1706e00456478785][DEFAULT][/lib/general/mainPage.php][10/Oct/18 19:20:55]
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:20:55][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e20d20a0678774726][DEFAULT][/lib/testcases/tcAssignedToUser.php][10/Oct/18 19:21:04]
	[10/Oct/18 19:21:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e22b1822977176935][DEFAULT][/lib/usermanagement/usersView.php][10/Oct/18 19:21:06]
	[10/Oct/18 19:21:06][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:06][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:06][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:06][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e24597ad923343300][DEFAULT][/lib/general/frmWorkArea.php][10/Oct/18 19:21:08]
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e2475710233379816][DEFAULT][/lib/general/staticPage.php][10/Oct/18 19:21:08]
[>>][4cbc9e2475fd9546317397][DEFAULT][/lib/results/resultsNavigator.php][10/Oct/18 19:21:08]
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e24af920141080358][DEFAULT][/lib/general/staticPage.php][10/Oct/18 19:21:08]
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:08][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e2686285277292029][DEFAULT][/lib/results/resultsMoreBuildsGUI.php][10/Oct/18 19:21:10]
	[10/Oct/18 19:21:10][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:10][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:10][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:10][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e27bb997157253094][DEFAULT][/lib/results/resultsMoreBuilds.php][10/Oct/18 19:21:11]
	[10/Oct/18 19:21:11][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:11][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:11][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:11][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e306cd72428927033][DEFAULT][/lib/results/charts.php][10/Oct/18 19:21:20]
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e30b09eb638548132][DEFAULT][/lib/results/platformPieChart.php][10/Oct/18 19:21:20]
[>>][4cbc9e30b0f11735875692][DEFAULT][/lib/results/platformPieChart.php][10/Oct/18 19:21:20]
[>>][4cbc9e30b1643178620423][DEFAULT][/lib/results/overallPieChart.php][10/Oct/18 19:21:20]
[>>][4cbc9e30b1c98034817440][DEFAULT][/lib/results/platformPieChart.php][10/Oct/18 19:21:20]
[>>][4cbc9e30bb3bf180515932][DEFAULT][/lib/results/keywordBarChart.php][10/Oct/18 19:21:20]
[>>][4cbc9e30c3081465509317][DEFAULT][/lib/results/ownerBarChart.php][10/Oct/18 19:21:20]
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:20][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e31866fe504310219][DEFAULT][/lib/results/topLevelSuitesBarChart.php][10/Oct/18 19:21:21]
	[10/Oct/18 19:21:21][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:21][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:21][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:21][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e4115557371739399][DEFAULT][/lib/results/resultsNavigator.php][10/Oct/18 19:21:37]
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e41383b2817368760][DEFAULT][/lib/general/staticPage.php][10/Oct/18 19:21:37]
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:37][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e4572c4e734173390][DEFAULT][/lib/results/charts.php][10/Oct/18 19:21:41]
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e45ae694075420936][DEFAULT][/lib/results/overallPieChart.php][10/Oct/18 19:21:41]
[>>][4cbc9e45b55df563961512][DEFAULT][/lib/results/ownerBarChart.php][10/Oct/18 19:21:41]
[>>][4cbc9e45b65aa773358699][DEFAULT][/lib/results/topLevelSuitesBarChart.php][10/Oct/18 19:21:41]
[>>][4cbc9e45c2b71386824073][DEFAULT][/lib/results/keywordBarChart.php][10/Oct/18 19:21:41]
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:41][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e5267315685051213][DEFAULT][/lib/results/resultsBugs.php][10/Oct/18 19:21:54]
	[10/Oct/18 19:21:54][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:21:54][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:54][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:21:54][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e5c7ab45569389668][DEFAULT][/index.php][10/Oct/18 19:22:04]
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9e5c90069606585390][DEFAULT][/lib/general/navBar.php][10/Oct/18 19:22:04]
[>>][4cbc9e5c90a6c528806591][DEFAULT][/lib/general/mainPage.php][10/Oct/18 19:22:04]
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:22:04][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9efdb2ad4254716886][DEFAULT][/index.php][10/Oct/18 19:24:45]
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9efdce818675407323][DEFAULT][/lib/general/navBar.php][10/Oct/18 19:24:45]
[>>][4cbc9efdcf0a5955036183][DEFAULT][/lib/general/mainPage.php][10/Oct/18 19:24:45]
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:45][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9f02266ee373787599][DEFAULT][/lib/general/frmWorkArea.php][10/Oct/18 19:24:50]
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9f0244756404691370][DEFAULT][/lib/results/resultsNavigator.php][10/Oct/18 19:24:50]
[>>][4cbc9f0244a91933497081][DEFAULT][/lib/general/staticPage.php][10/Oct/18 19:24:50]
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9f0282212613237229][DEFAULT][/lib/general/staticPage.php][10/Oct/18 19:24:50]
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:24:50][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9f0e3fdf5731196342][DEFAULT][/lib/results/resultsGeneral.php][10/Oct/18 19:25:02]
	[10/Oct/18 19:25:02][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:25:02][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:25:02][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:25:02][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
[>>][4cbc9f1513a2a313731558][DEFAULT][/lib/results/printDocOptions.php][10/Oct/18 19:25:09]
	[10/Oct/18 19:25:09][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_management' is not localized for locale 'en_US'
	[10/Oct/18 19:25:09][WARNING][<nosession>][GUI]
		string 'desc_project_inventory_view' is not localized for locale 'en_US'
	[10/Oct/18 19:25:09][WARNING][<nosession>][GUI]
		string 'desc_platforms_view' is not localized for locale 'en_US'
	[10/Oct/18 19:25:09][WARNING][<nosession>][GUI]
		string 'desc_platforms_management' is not localized for locale 'en_US'
